id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in1,1,0,0,0,0,0,0,0,1,0,0
in2,1,0,0,0,0,1,0,1,1,0,0
in3,1,0,0,0,0,0,0,1,1,0,0
in4,1,0,0,0,0,0,0,0,1,0,0
in5,1,0,0,0,0,0,1,1,1,0,0
in6,1,0,0,0,0,0,1,0,0,0,0
in7,1,0,0,0,0,0,1,1,0,0,0
in8,1,0,0,0,0,0,0,1,0,0,0
in9,1,0,0,0,0,1,0,0,1,0,0
in10,1,0,0,0,0,1,0,1,0,0,0
in11,1,0,0,0,0,0,1,0,0,0,0
m12,0,0,1,0,0,1,0,0,1,1,0
m13,0,0,1,0,0,0,1,1,1,1,0
m14,0,0,1,0,0,1,0,0,1,1,10
m15,0,0,1,0,0,0,1,1,1,1,10
m16,0,1,0,0,0,0,1,0,1,0,0
m17,0,0,1,0,0,0,0,1,1,1,0
m18,0,1,0,0,0,0,1,1,0,0,0
m19,0,0,1,0,0,0,0,1,0,1,0
m20,0,0,1,0,0,0,1,1,1,1,10
m21,0,0,1,0,0,0,1,0,0,1,0
m22,0,0,1,0,0,0,1,1,1,1,0
m23,0,0,1,0,0,1,1,0,0,1,0
m24,0,1,0,0,0,0,1,1,1,0,0
m25,0,0,1,0,0,0,0,1,1,1,0
m26,0,0,1,0,0,0,0,0,1,1,0
m27,0,0,1,0,0,0,0,1,1,1,10
m28,0,1,0,0,0,1,1,0,1,0,0
m29,0,1,0,0,0,1,0,0,1,0,0
m30,0,0,1,0,0,0,0,1,1,1,10
m31,0,0,1,0,0,0,0,1,1,1,10
m32,0,1,0,0,0,1,0,0,0,0,0
m33,0,0,1,0,0,0,1,1,1,1,0
m34,0,0,1,0,0,0,1,0,1,1,10
m35,0,0,1,0,0,0,0,1,0,1,10
o36,0,0,0,1,0,0,0,0,0,0,0
o37,0,0,0,1,0,0,0,0,0,0,0
o38,0,0,0,1,0,0,0,0,0,0,0
o39,0,0,0,1,0,0,0,0,0,0,0
o40,0,0,0,1,0,0,0,0,0,0,0
o41,0,0,0,1,0,0,0,0,0,0,0
o42,0,0,0,1,0,0,0,0,0,0,0
