id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in11,1,0,0,0,0,1,1,1,1,0,0
in13,1,0,0,0,0,1,1,1,1,0,0
in15,1,0,0,0,0,1,1,1,1,0,0
in17,1,0,0,0,0,1,1,1,1,0,0
in19,1,0,0,0,0,1,1,1,1,0,0
in21,1,0,0,0,0,1,1,1,1,0,0
in23,1,0,0,0,0,1,1,1,1,0,0
in29,1,0,0,0,0,1,1,1,1,0,0
in31,1,0,0,0,0,1,1,1,1,0,0
in37,1,0,0,0,0,1,1,1,1,0,0
in39,1,0,0,0,0,1,1,1,1,0,0
in41,1,0,0,0,0,1,1,1,1,0,0
in43,1,0,0,0,0,1,1,1,1,0,0
in45,1,0,0,0,0,1,1,1,1,0,0
in57,1,0,0,0,0,1,1,1,1,0,0
in59,1,0,0,0,0,1,1,1,1,0,0
in61,1,0,0,0,0,1,1,1,1,0,0
in63,1,0,0,0,0,1,1,1,1,0,0
in75,1,0,0,0,0,1,1,1,1,0,0
in77,1,0,0,0,0,1,1,1,1,0,0
in79,1,0,0,0,0,1,1,1,1,0,0
in81,1,0,0,0,0,1,1,1,1,0,0
in93,1,0,0,0,0,1,1,1,1,0,0
in95,1,0,0,0,0,1,1,1,1,0,0
in97,1,0,0,0,0,1,1,1,1,0,0
in109,1,0,0,0,0,1,1,1,1,0,0
in111,1,0,0,0,0,1,1,1,1,0,0
in113,1,0,0,0,0,1,1,1,1,0,0
in125,1,0,0,0,0,1,1,1,1,0,0
in127,1,0,0,0,0,1,1,1,1,0,0
in129,1,0,0,0,0,1,1,1,1,0,0
in141,1,0,0,0,0,1,1,1,1,0,0
in143,1,0,0,0,0,1,1,1,1,0,0
in145,1,0,0,0,0,1,1,1,1,0,0
m24,0,1,0,0,0,1,1,1,1,0,0
m25,0,1,0,0,0,1,1,1,1,0,0
m26,0,1,0,0,0,1,1,1,1,0,0
m27,0,1,0,0,0,1,1,1,1,0,0
m28,0,1,0,0,0,1,1,1,1,0,0
m30,0,0,1,0,0,1,1,1,1,1,10
m32,0,0,1,0,0,1,1,1,1,1,0
m33,0,1,0,0,0,1,1,1,1,0,0
m46,0,1,0,0,0,1,1,1,1,0,0
m47,0,1,0,0,0,1,1,1,1,0,0
m48,0,1,0,0,0,1,1,1,1,0,0
m49,0,1,0,0,0,1,1,1,1,0,0
m50,0,1,0,0,0,1,1,1,1,0,0
m51,0,0,1,0,0,1,1,1,1,1,10
m52,0,0,1,0,0,1,1,1,1,1,0
m53,0,1,0,0,0,1,1,1,1,0,0
m64,0,1,0,0,0,1,1,1,1,0,0
m65,0,1,0,0,0,1,1,1,1,0,0
m66,0,1,0,0,0,1,1,1,1,0,0
m67,0,1,0,0,0,1,1,1,1,0,0
m68,0,1,0,0,0,1,1,1,1,0,0
m69,0,0,1,0,0,1,1,1,1,1,10
m70,0,0,1,0,0,1,1,1,1,1,0
m71,0,1,0,0,0,1,1,1,1,0,0
m82,0,1,0,0,0,1,1,1,1,0,0
m83,0,1,0,0,0,1,1,1,1,0,0
m84,0,1,0,0,0,1,1,1,1,0,0
m85,0,1,0,0,0,1,1,1,1,0,0
m86,0,1,0,0,0,1,1,1,1,0,0
m87,0,0,1,0,0,1,1,1,1,1,0
m88,0,0,1,0,0,1,1,1,1,1,0
m89,0,1,0,0,0,1,1,1,1,0,0
m98,0,1,0,0,0,1,1,1,1,0,0
m99,0,1,0,0,0,1,1,1,1,0,0
m100,0,1,0,0,0,1,1,1,1,0,0
m101,0,1,0,0,0,1,1,1,1,0,0
m102,0,1,0,0,0,1,1,1,1,0,0
m103,0,0,1,0,0,1,1,1,1,1,10
m104,0,0,1,0,0,1,1,1,1,1,0
m105,0,1,0,0,0,1,1,1,1,0,0
m114,0,1,0,0,0,1,1,1,1,0,0
m115,0,1,0,0,0,1,1,1,1,0,0
m116,0,1,0,0,0,1,1,1,1,0,0
m117,0,1,0,0,0,1,1,1,1,0,0
m118,0,1,0,0,0,1,1,1,1,0,0
m119,0,0,1,0,0,1,1,1,1,1,0
m120,0,0,1,0,0,1,1,1,1,1,0
m121,0,1,0,0,0,1,1,1,1,0,0
m130,0,1,0,0,0,1,1,1,1,0,0
m131,0,1,0,0,0,1,1,1,1,0,0
m132,0,1,0,0,0,1,1,1,1,0,0
m133,0,1,0,0,0,1,1,1,1,0,0
m134,0,1,0,0,0,1,1,1,1,0,0
m135,0,0,1,0,0,1,1,1,1,1,0
m136,0,0,1,0,0,1,1,1,1,1,10
m137,0,1,0,0,0,1,1,1,1,0,0
m146,0,1,0,0,0,1,1,1,1,0,0
m147,0,1,0,0,0,1,1,1,1,0,0
m148,0,1,0,0,0,1,1,1,1,0,0
m149,0,1,0,0,0,1,1,1,1,0,0
m150,0,1,0,0,0,1,1,1,1,0,0
m151,0,0,1,0,0,1,1,1,1,1,0
m152,0,0,1,0,0,1,1,1,1,1,0
m153,0,1,0,0,0,1,1,1,1,0,0
o35,0,0,0,1,0,0,0,0,0,0,0
o55,0,0,0,1,0,0,0,0,0,0,0
o73,0,0,0,1,0,0,0,0,0,0,0
o91,0,0,0,1,0,0,0,0,0,0,0
o107,0,0,0,1,0,0,0,0,0,0,0
o123,0,0,0,1,0,0,0,0,0,0,0
o139,0,0,0,1,0,0,0,0,0,0,0
o155,0,0,0,1,0,0,0,0,0,0,0
