id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in11,1,0,0,0,0,1,1,1,1,0,0
in13,1,0,0,0,0,1,1,1,1,0,0
in15,1,0,0,0,0,1,1,1,1,0,0
in17,1,0,0,0,0,1,1,1,1,0,0
in19,1,0,0,0,0,1,1,1,1,0,0
in21,1,0,0,0,0,1,1,1,1,0,0
in23,1,0,0,0,0,1,1,1,1,0,0
in29,1,0,0,0,0,1,1,1,1,0,0
in31,1,0,0,0,0,1,1,1,1,0,0
in37,1,0,0,0,0,1,1,1,1,0,0
in39,1,0,0,0,0,1,1,1,1,0,0
in41,1,0,0,0,0,1,1,1,1,0,0
in43,1,0,0,0,0,1,1,1,1,0,0
in45,1,0,0,0,0,1,1,1,1,0,0
in57,1,0,0,0,0,1,1,1,1,0,0
in59,1,0,0,0,0,1,1,1,1,0,0
in61,1,0,0,0,0,1,1,1,1,0,0
in63,1,0,0,0,0,1,1,1,1,0,0
in75,1,0,0,0,0,1,1,1,1,0,0
in77,1,0,0,0,0,1,1,1,1,0,0
in79,1,0,0,0,0,1,1,1,1,0,0
in81,1,0,0,0,0,1,1,1,1,0,0
in93,1,0,0,0,0,1,1,1,1,0,0
in95,1,0,0,0,0,1,1,1,1,0,0
in97,1,0,0,0,0,1,1,1,1,0,0
in99,1,0,0,0,0,1,1,1,1,0,0
in111,1,0,0,0,0,1,1,1,1,0,0
in113,1,0,0,0,0,1,1,1,1,0,0
in115,1,0,0,0,0,1,1,1,1,0,0
in117,1,0,0,0,0,1,1,1,1,0,0
in129,1,0,0,0,0,1,1,1,1,0,0
in131,1,0,0,0,0,1,1,1,1,0,0
in133,1,0,0,0,0,1,1,1,1,0,0
in135,1,0,0,0,0,1,1,1,1,0,0
in147,1,0,0,0,0,1,1,1,1,0,0
in149,1,0,0,0,0,1,1,1,1,0,0
in151,1,0,0,0,0,1,1,1,1,0,0
in153,1,0,0,0,0,1,1,1,1,0,0
in165,1,0,0,0,0,1,1,1,1,0,0
in167,1,0,0,0,0,1,1,1,1,0,0
in169,1,0,0,0,0,1,1,1,1,0,0
in171,1,0,0,0,0,1,1,1,1,0,0
in183,1,0,0,0,0,1,1,1,1,0,0
in185,1,0,0,0,0,1,1,1,1,0,0
in187,1,0,0,0,0,1,1,1,1,0,0
in189,1,0,0,0,0,1,1,1,1,0,0
in201,1,0,0,0,0,1,1,1,1,0,0
in203,1,0,0,0,0,1,1,1,1,0,0
in205,1,0,0,0,0,1,1,1,1,0,0
in207,1,0,0,0,0,1,1,1,1,0,0
in219,1,0,0,0,0,1,1,1,1,0,0
in221,1,0,0,0,0,1,1,1,1,0,0
in223,1,0,0,0,0,1,1,1,1,0,0
in225,1,0,0,0,0,1,1,1,1,0,0
in237,1,0,0,0,0,1,1,1,1,0,0
in239,1,0,0,0,0,1,1,1,1,0,0
in241,1,0,0,0,0,1,1,1,1,0,0
in253,1,0,0,0,0,1,1,1,1,0,0
in255,1,0,0,0,0,1,1,1,1,0,0
in257,1,0,0,0,0,1,1,1,1,0,0
in269,1,0,0,0,0,1,1,1,1,0,0
in271,1,0,0,0,0,1,1,1,1,0,0
in283,1,0,0,0,0,1,1,1,1,0,0
in285,1,0,0,0,0,1,1,1,1,0,0
in297,1,0,0,0,0,1,1,1,1,0,0
in299,1,0,0,0,0,1,1,1,1,0,0
in311,1,0,0,0,0,1,1,1,1,0,0
in313,1,0,0,0,0,1,1,1,1,0,0
in325,1,0,0,0,0,1,1,1,1,0,0
in327,1,0,0,0,0,1,1,1,1,0,0
in339,1,0,0,0,0,1,1,1,1,0,0
in341,1,0,0,0,0,1,1,1,1,0,0
in353,1,0,0,0,0,1,1,1,1,0,0
in355,1,0,0,0,0,1,1,1,1,0,0
in367,1,0,0,0,0,1,1,1,1,0,0
in369,1,0,0,0,0,1,1,1,1,0,0
in381,1,0,0,0,0,1,1,1,1,0,0
in383,1,0,0,0,0,1,1,1,1,0,0
in385,1,0,0,0,0,1,1,1,1,0,0
in397,1,0,0,0,0,1,1,1,1,0,0
in399,1,0,0,0,0,1,1,1,1,0,0
in401,1,0,0,0,0,1,1,1,1,0,0
in413,1,0,0,0,0,1,1,1,1,0,0
in415,1,0,0,0,0,1,1,1,1,0,0
in417,1,0,0,0,0,1,1,1,1,0,0
in429,1,0,0,0,0,1,1,1,1,0,0
in431,1,0,0,0,0,1,1,1,1,0,0
in433,1,0,0,0,0,1,1,1,1,0,0
in445,1,0,0,0,0,1,1,1,1,0,0
in447,1,0,0,0,0,1,1,1,1,0,0
in459,1,0,0,0,0,1,1,1,1,0,0
in461,1,0,0,0,0,1,1,1,1,0,0
in473,1,0,0,0,0,1,1,1,1,0,0
in475,1,0,0,0,0,1,1,1,1,0,0
in487,1,0,0,0,0,1,1,1,1,0,0
in489,1,0,0,0,0,1,1,1,1,0,0
in501,1,0,0,0,0,1,1,1,1,0,0
in503,1,0,0,0,0,1,1,1,1,0,0
in515,1,0,0,0,0,1,1,1,1,0,0
in517,1,0,0,0,0,1,1,1,1,0,0
in529,1,0,0,0,0,1,1,1,1,0,0
in531,1,0,0,0,0,1,1,1,1,0,0
in543,1,0,0,0,0,1,1,1,1,0,0
in545,1,0,0,0,0,1,1,1,1,0,0
in557,1,0,0,0,0,1,1,1,1,0,0
in559,1,0,0,0,0,1,1,1,1,0,0
in561,1,0,0,0,0,1,1,1,1,0,0
in573,1,0,0,0,0,1,1,1,1,0,0
in575,1,0,0,0,0,1,1,1,1,0,0
in577,1,0,0,0,0,1,1,1,1,0,0
in589,1,0,0,0,0,1,1,1,1,0,0
in591,1,0,0,0,0,1,1,1,1,0,0
in593,1,0,0,0,0,1,1,1,1,0,0
in605,1,0,0,0,0,1,1,1,1,0,0
in607,1,0,0,0,0,1,1,1,1,0,0
in609,1,0,0,0,0,1,1,1,1,0,0
in621,1,0,0,0,0,1,1,1,1,0,0
in623,1,0,0,0,0,1,1,1,1,0,0
in635,1,0,0,0,0,1,1,1,1,0,0
in637,1,0,0,0,0,1,1,1,1,0,0
in649,1,0,0,0,0,1,1,1,1,0,0
in651,1,0,0,0,0,1,1,1,1,0,0
in663,1,0,0,0,0,1,1,1,1,0,0
in665,1,0,0,0,0,1,1,1,1,0,0
in677,1,0,0,0,0,1,1,1,1,0,0
in679,1,0,0,0,0,1,1,1,1,0,0
in691,1,0,0,0,0,1,1,1,1,0,0
in693,1,0,0,0,0,1,1,1,1,0,0
in705,1,0,0,0,0,1,1,1,1,0,0
in707,1,0,0,0,0,1,1,1,1,0,0
in719,1,0,0,0,0,1,1,1,1,0,0
in721,1,0,0,0,0,1,1,1,1,0,0
in733,1,0,0,0,0,1,1,1,1,0,0
in735,1,0,0,0,0,1,1,1,1,0,0
in737,1,0,0,0,0,1,1,1,1,0,0
in749,1,0,0,0,0,1,1,1,1,0,0
in751,1,0,0,0,0,1,1,1,1,0,0
in753,1,0,0,0,0,1,1,1,1,0,0
in765,1,0,0,0,0,1,1,1,1,0,0
in767,1,0,0,0,0,1,1,1,1,0,0
in769,1,0,0,0,0,1,1,1,1,0,0
in781,1,0,0,0,0,1,1,1,1,0,0
in783,1,0,0,0,0,1,1,1,1,0,0
in785,1,0,0,0,0,1,1,1,1,0,0
in797,1,0,0,0,0,1,1,1,1,0,0
in799,1,0,0,0,0,1,1,1,1,0,0
in811,1,0,0,0,0,1,1,1,1,0,0
in813,1,0,0,0,0,1,1,1,1,0,0
in825,1,0,0,0,0,1,1,1,1,0,0
in827,1,0,0,0,0,1,1,1,1,0,0
in839,1,0,0,0,0,1,1,1,1,0,0
in841,1,0,0,0,0,1,1,1,1,0,0
in853,1,0,0,0,0,1,1,1,1,0,0
in855,1,0,0,0,0,1,1,1,1,0,0
in867,1,0,0,0,0,1,1,1,1,0,0
in869,1,0,0,0,0,1,1,1,1,0,0
in881,1,0,0,0,0,1,1,1,1,0,0
in883,1,0,0,0,0,1,1,1,1,0,0
in895,1,0,0,0,0,1,1,1,1,0,0
in897,1,0,0,0,0,1,1,1,1,0,0
in909,1,0,0,0,0,1,1,1,1,0,0
in911,1,0,0,0,0,1,1,1,1,0,0
in913,1,0,0,0,0,1,1,1,1,0,0
in925,1,0,0,0,0,1,1,1,1,0,0
in927,1,0,0,0,0,1,1,1,1,0,0
in929,1,0,0,0,0,1,1,1,1,0,0
in941,1,0,0,0,0,1,1,1,1,0,0
in943,1,0,0,0,0,1,1,1,1,0,0
in945,1,0,0,0,0,1,1,1,1,0,0
in957,1,0,0,0,0,1,1,1,1,0,0
in959,1,0,0,0,0,1,1,1,1,0,0
in961,1,0,0,0,0,1,1,1,1,0,0
in973,1,0,0,0,0,1,1,1,1,0,0
in975,1,0,0,0,0,1,1,1,1,0,0
in987,1,0,0,0,0,1,1,1,1,0,0
in989,1,0,0,0,0,1,1,1,1,0,0
in1001,1,0,0,0,0,1,1,1,1,0,0
in1003,1,0,0,0,0,1,1,1,1,0,0
in1015,1,0,0,0,0,1,1,1,1,0,0
in1017,1,0,0,0,0,1,1,1,1,0,0
in1029,1,0,0,0,0,1,1,1,1,0,0
in1031,1,0,0,0,0,1,1,1,1,0,0
in1037,1,0,0,0,0,1,1,1,1,0,0
in1039,1,0,0,0,0,1,1,1,1,0,0
in1045,1,0,0,0,0,1,1,1,1,0,0
in1047,1,0,0,0,0,1,1,1,1,0,0
in1059,1,0,0,0,0,1,1,1,1,0,0
in1061,1,0,0,0,0,1,1,1,1,0,0
in1073,1,0,0,0,0,1,1,1,1,0,0
in1075,1,0,0,0,0,1,1,1,1,0,0
in1087,1,0,0,0,0,1,1,1,1,0,0
in1089,1,0,0,0,0,1,1,1,1,0,0
in1091,1,0,0,0,0,1,1,1,1,0,0
in1103,1,0,0,0,0,1,1,1,1,0,0
in1105,1,0,0,0,0,1,1,1,1,0,0
in1107,1,0,0,0,0,1,1,1,1,0,0
m24,0,1,0,0,0,1,1,1,1,0,0
m25,0,1,0,0,0,1,1,1,1,0,0
m26,0,1,0,0,0,1,1,1,1,0,0
m27,0,1,0,0,0,1,1,1,1,0,0
m28,0,1,0,0,0,1,1,1,1,0,0
m30,0,0,1,0,0,1,1,1,1,1,0
m32,0,0,1,0,0,1,1,1,1,1,0
m33,0,1,0,0,0,1,1,1,1,0,0
m46,0,1,0,0,0,1,1,1,1,0,0
m47,0,1,0,0,0,1,1,1,1,0,0
m48,0,1,0,0,0,1,1,1,1,0,0
m49,0,1,0,0,0,1,1,1,1,0,0
m50,0,1,0,0,0,1,1,1,1,0,0
m51,0,0,1,0,0,1,1,1,1,1,10
m52,0,0,1,0,0,1,1,1,1,1,0
m53,0,1,0,0,0,1,1,1,1,0,0
m64,0,1,0,0,0,1,1,1,1,0,0
m65,0,1,0,0,0,1,1,1,1,0,0
m66,0,1,0,0,0,1,1,1,1,0,0
m67,0,1,0,0,0,1,1,1,1,0,0
m68,0,1,0,0,0,1,1,1,1,0,0
m69,0,0,1,0,0,1,1,1,1,1,10
m70,0,0,1,0,0,1,1,1,1,1,10
m71,0,1,0,0,0,1,1,1,1,0,0
m82,0,1,0,0,0,1,1,1,1,0,0
m83,0,1,0,0,0,1,1,1,1,0,0
m84,0,1,0,0,0,1,1,1,1,0,0
m85,0,1,0,0,0,1,1,1,1,0,0
m86,0,1,0,0,0,1,1,1,1,0,0
m87,0,0,1,0,0,1,1,1,1,1,10
m88,0,0,1,0,0,1,1,1,1,1,0
m89,0,1,0,0,0,1,1,1,1,0,0
m100,0,1,0,0,0,1,1,1,1,0,0
m101,0,1,0,0,0,1,1,1,1,0,0
m102,0,1,0,0,0,1,1,1,1,0,0
m103,0,1,0,0,0,1,1,1,1,0,0
m104,0,1,0,0,0,1,1,1,1,0,0
m105,0,0,1,0,0,1,1,1,1,1,10
m106,0,0,1,0,0,1,1,1,1,1,10
m107,0,1,0,0,0,1,1,1,1,0,0
m118,0,1,0,0,0,1,1,1,1,0,0
m119,0,1,0,0,0,1,1,1,1,0,0
m120,0,1,0,0,0,1,1,1,1,0,0
m121,0,1,0,0,0,1,1,1,1,0,0
m122,0,1,0,0,0,1,1,1,1,0,0
m123,0,0,1,0,0,1,1,1,1,1,10
m124,0,0,1,0,0,1,1,1,1,1,10
m125,0,1,0,0,0,1,1,1,1,0,0
m136,0,1,0,0,0,1,1,1,1,0,0
m137,0,1,0,0,0,1,1,1,1,0,0
m138,0,1,0,0,0,1,1,1,1,0,0
m139,0,1,0,0,0,1,1,1,1,0,0
m140,0,1,0,0,0,1,1,1,1,0,0
m141,0,0,1,0,0,1,1,1,1,1,10
m142,0,0,1,0,0,1,1,1,1,1,10
m143,0,1,0,0,0,1,1,1,1,0,0
m154,0,1,0,0,0,1,1,1,1,0,0
m155,0,1,0,0,0,1,1,1,1,0,0
m156,0,1,0,0,0,1,1,1,1,0,0
m157,0,1,0,0,0,1,1,1,1,0,0
m158,0,1,0,0,0,1,1,1,1,0,0
m159,0,0,1,0,0,1,1,1,1,1,0
m160,0,0,1,0,0,1,1,1,1,1,10
m161,0,1,0,0,0,1,1,1,1,0,0
m172,0,1,0,0,0,1,1,1,1,0,0
m173,0,1,0,0,0,1,1,1,1,0,0
m174,0,1,0,0,0,1,1,1,1,0,0
m175,0,1,0,0,0,1,1,1,1,0,0
m176,0,1,0,0,0,1,1,1,1,0,0
m177,0,0,1,0,0,1,1,1,1,1,10
m178,0,0,1,0,0,1,1,1,1,1,10
m179,0,1,0,0,0,1,1,1,1,0,0
m190,0,1,0,0,0,1,1,1,1,0,0
m191,0,1,0,0,0,1,1,1,1,0,0
m192,0,1,0,0,0,1,1,1,1,0,0
m193,0,1,0,0,0,1,1,1,1,0,0
m194,0,1,0,0,0,1,1,1,1,0,0
m195,0,0,1,0,0,1,1,1,1,1,10
m196,0,0,1,0,0,1,1,1,1,1,0
m197,0,1,0,0,0,1,1,1,1,0,0
m208,0,1,0,0,0,1,1,1,1,0,0
m209,0,1,0,0,0,1,1,1,1,0,0
m210,0,1,0,0,0,1,1,1,1,0,0
m211,0,1,0,0,0,1,1,1,1,0,0
m212,0,1,0,0,0,1,1,1,1,0,0
m213,0,0,1,0,0,1,1,1,1,1,10
m214,0,0,1,0,0,1,1,1,1,1,0
m215,0,1,0,0,0,1,1,1,1,0,0
m226,0,1,0,0,0,1,1,1,1,0,0
m227,0,1,0,0,0,1,1,1,1,0,0
m228,0,1,0,0,0,1,1,1,1,0,0
m229,0,1,0,0,0,1,1,1,1,0,0
m230,0,1,0,0,0,1,1,1,1,0,0
m231,0,0,1,0,0,1,1,1,1,1,0
m232,0,0,1,0,0,1,1,1,1,1,0
m233,0,1,0,0,0,1,1,1,1,0,0
m242,0,1,0,0,0,1,1,1,1,0,0
m243,0,1,0,0,0,1,1,1,1,0,0
m244,0,1,0,0,0,1,1,1,1,0,0
m245,0,1,0,0,0,1,1,1,1,0,0
m246,0,1,0,0,0,1,1,1,1,0,0
m247,0,0,1,0,0,1,1,1,1,1,10
m248,0,0,1,0,0,1,1,1,1,1,0
m249,0,1,0,0,0,1,1,1,1,0,0
m258,0,1,0,0,0,1,1,1,1,0,0
m259,0,1,0,0,0,1,1,1,1,0,0
m260,0,1,0,0,0,1,1,1,1,0,0
m261,0,1,0,0,0,1,1,1,1,0,0
m262,0,1,0,0,0,1,1,1,1,0,0
m263,0,0,1,0,0,1,1,1,1,1,10
m264,0,0,1,0,0,1,1,1,1,1,0
m265,0,1,0,0,0,1,1,1,1,0,0
m272,0,1,0,0,0,1,1,1,1,0,0
m273,0,1,0,0,0,1,1,1,1,0,0
m274,0,1,0,0,0,1,1,1,1,0,0
m275,0,1,0,0,0,1,1,1,1,0,0
m276,0,1,0,0,0,1,1,1,1,0,0
m277,0,0,1,0,0,1,1,1,1,1,0
m278,0,0,1,0,0,1,1,1,1,1,0
m279,0,1,0,0,0,1,1,1,1,0,0
m286,0,1,0,0,0,1,1,1,1,0,0
m287,0,1,0,0,0,1,1,1,1,0,0
m288,0,1,0,0,0,1,1,1,1,0,0
m289,0,1,0,0,0,1,1,1,1,0,0
m290,0,1,0,0,0,1,1,1,1,0,0
m291,0,0,1,0,0,1,1,1,1,1,0
m292,0,0,1,0,0,1,1,1,1,1,0
m293,0,1,0,0,0,1,1,1,1,0,0
m300,0,1,0,0,0,1,1,1,1,0,0
m301,0,1,0,0,0,1,1,1,1,0,0
m302,0,1,0,0,0,1,1,1,1,0,0
m303,0,1,0,0,0,1,1,1,1,0,0
m304,0,1,0,0,0,1,1,1,1,0,0
m305,0,0,1,0,0,1,1,1,1,1,0
m306,0,0,1,0,0,1,1,1,1,1,10
m307,0,1,0,0,0,1,1,1,1,0,0
m314,0,1,0,0,0,1,1,1,1,0,0
m315,0,1,0,0,0,1,1,1,1,0,0
m316,0,1,0,0,0,1,1,1,1,0,0
m317,0,1,0,0,0,1,1,1,1,0,0
m318,0,1,0,0,0,1,1,1,1,0,0
m319,0,0,1,0,0,1,1,1,1,1,0
m320,0,0,1,0,0,1,1,1,1,1,10
m321,0,1,0,0,0,1,1,1,1,0,0
m328,0,1,0,0,0,1,1,1,1,0,0
m329,0,1,0,0,0,1,1,1,1,0,0
m330,0,1,0,0,0,1,1,1,1,0,0
m331,0,1,0,0,0,1,1,1,1,0,0
m332,0,1,0,0,0,1,1,1,1,0,0
m333,0,0,1,0,0,1,1,1,1,1,10
m334,0,0,1,0,0,1,1,1,1,1,10
m335,0,1,0,0,0,1,1,1,1,0,0
m342,0,1,0,0,0,1,1,1,1,0,0
m343,0,1,0,0,0,1,1,1,1,0,0
m344,0,1,0,0,0,1,1,1,1,0,0
m345,0,1,0,0,0,1,1,1,1,0,0
m346,0,1,0,0,0,1,1,1,1,0,0
m347,0,0,1,0,0,1,1,1,1,1,10
m348,0,0,1,0,0,1,1,1,1,1,10
m349,0,1,0,0,0,1,1,1,1,0,0
m356,0,1,0,0,0,1,1,1,1,0,0
m357,0,1,0,0,0,1,1,1,1,0,0
m358,0,1,0,0,0,1,1,1,1,0,0
m359,0,1,0,0,0,1,1,1,1,0,0
m360,0,1,0,0,0,1,1,1,1,0,0
m361,0,0,1,0,0,1,1,1,1,1,10
m362,0,0,1,0,0,1,1,1,1,1,10
m363,0,1,0,0,0,1,1,1,1,0,0
m370,0,1,0,0,0,1,1,1,1,0,0
m371,0,1,0,0,0,1,1,1,1,0,0
m372,0,1,0,0,0,1,1,1,1,0,0
m373,0,1,0,0,0,1,1,1,1,0,0
m374,0,1,0,0,0,1,1,1,1,0,0
m375,0,0,1,0,0,1,1,1,1,1,10
m376,0,0,1,0,0,1,1,1,1,1,0
m377,0,1,0,0,0,1,1,1,1,0,0
m386,0,1,0,0,0,1,1,1,1,0,0
m387,0,1,0,0,0,1,1,1,1,0,0
m388,0,1,0,0,0,1,1,1,1,0,0
m389,0,1,0,0,0,1,1,1,1,0,0
m390,0,1,0,0,0,1,1,1,1,0,0
m391,0,0,1,0,0,1,1,1,1,1,10
m392,0,0,1,0,0,1,1,1,1,1,10
m393,0,1,0,0,0,1,1,1,1,0,0
m402,0,1,0,0,0,1,1,1,1,0,0
m403,0,1,0,0,0,1,1,1,1,0,0
m404,0,1,0,0,0,1,1,1,1,0,0
m405,0,1,0,0,0,1,1,1,1,0,0
m406,0,1,0,0,0,1,1,1,1,0,0
m407,0,0,1,0,0,1,1,1,1,1,0
m408,0,0,1,0,0,1,1,1,1,1,0
m409,0,1,0,0,0,1,1,1,1,0,0
m418,0,1,0,0,0,1,1,1,1,0,0
m419,0,1,0,0,0,1,1,1,1,0,0
m420,0,1,0,0,0,1,1,1,1,0,0
m421,0,1,0,0,0,1,1,1,1,0,0
m422,0,1,0,0,0,1,1,1,1,0,0
m423,0,0,1,0,0,1,1,1,1,1,0
m424,0,0,1,0,0,1,1,1,1,1,10
m425,0,1,0,0,0,1,1,1,1,0,0
m434,0,1,0,0,0,1,1,1,1,0,0
m435,0,1,0,0,0,1,1,1,1,0,0
m436,0,1,0,0,0,1,1,1,1,0,0
m437,0,1,0,0,0,1,1,1,1,0,0
