id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in9,1,0,0,0,0,1,1,1,1,0,0
in11,1,0,0,0,0,1,1,1,1,0,0
in14,1,0,0,0,0,1,1,1,1,0,0
in16,1,0,0,0,0,1,1,1,1,0,0
in19,1,0,0,0,0,1,1,1,1,0,0
in21,1,0,0,0,0,1,1,1,1,0,0
in24,1,0,0,0,0,1,1,1,1,0,0
in26,1,0,0,0,0,1,1,1,1,0,0
in29,1,0,0,0,0,1,1,1,1,0,0
in31,1,0,0,0,0,1,1,1,1,0,0
in34,1,0,0,0,0,1,1,1,1,0,0
in36,1,0,0,0,0,1,1,1,1,0,0
in46,1,0,0,0,0,1,1,1,1,0,0
in49,1,0,0,0,0,1,1,1,1,0,0
in52,1,0,0,0,0,1,1,1,1,0,0
in55,1,0,0,0,0,1,1,1,1,0,0
in58,1,0,0,0,0,1,1,1,1,0,0
in61,1,0,0,0,0,1,1,1,1,0,0
in71,1,0,0,0,0,1,1,1,1,0,0
in74,1,0,0,0,0,1,1,1,1,0,0
in77,1,0,0,0,0,1,1,1,1,0,0
in80,1,0,0,0,0,1,1,1,1,0,0
in83,1,0,0,0,0,1,1,1,1,0,0
in86,1,0,0,0,0,1,1,1,1,0,0
in96,1,0,0,0,0,1,1,1,1,0,0
in99,1,0,0,0,0,1,1,1,1,0,0
in102,1,0,0,0,0,1,1,1,1,0,0
in105,1,0,0,0,0,1,1,1,1,0,0
in108,1,0,0,0,0,1,1,1,1,0,0
in111,1,0,0,0,0,1,1,1,1,0,0
in121,1,0,0,0,0,1,1,1,1,0,0
in124,1,0,0,0,0,1,1,1,1,0,0
in127,1,0,0,0,0,1,1,1,1,0,0
in130,1,0,0,0,0,1,1,1,1,0,0
in133,1,0,0,0,0,1,1,1,1,0,0
in136,1,0,0,0,0,1,1,1,1,0,0
in146,1,0,0,0,0,1,1,1,1,0,0
in149,1,0,0,0,0,1,1,1,1,0,0
in152,1,0,0,0,0,1,1,1,1,0,0
in155,1,0,0,0,0,1,1,1,1,0,0
in158,1,0,0,0,0,1,1,1,1,0,0
in161,1,0,0,0,0,1,1,1,1,0,0
in171,1,0,0,0,0,1,1,1,1,0,0
in174,1,0,0,0,0,1,1,1,1,0,0
in177,1,0,0,0,0,1,1,1,1,0,0
in180,1,0,0,0,0,1,1,1,1,0,0
in183,1,0,0,0,0,1,1,1,1,0,0
in186,1,0,0,0,0,1,1,1,1,0,0
in261,1,0,0,0,0,1,1,1,1,0,0
in264,1,0,0,0,0,1,1,1,1,0,0
in267,1,0,0,0,0,1,1,1,1,0,0
in270,1,0,0,0,0,1,1,1,1,0,0
in273,1,0,0,0,0,1,1,1,1,0,0
in276,1,0,0,0,0,1,1,1,1,0,0
in351,1,0,0,0,0,1,1,1,1,0,0
in354,1,0,0,0,0,1,1,1,1,0,0
in357,1,0,0,0,0,1,1,1,1,0,0
in360,1,0,0,0,0,1,1,1,1,0,0
in363,1,0,0,0,0,1,1,1,1,0,0
in366,1,0,0,0,0,1,1,1,1,0,0
in441,1,0,0,0,0,1,1,1,1,0,0
in444,1,0,0,0,0,1,1,1,1,0,0
in447,1,0,0,0,0,1,1,1,1,0,0
in450,1,0,0,0,0,1,1,1,1,0,0
in453,1,0,0,0,0,1,1,1,1,0,0
in456,1,0,0,0,0,1,1,1,1,0,0
in531,1,0,0,0,0,1,1,1,1,0,0
in534,1,0,0,0,0,1,1,1,1,0,0
in537,1,0,0,0,0,1,1,1,1,0,0
in540,1,0,0,0,0,1,1,1,1,0,0
in543,1,0,0,0,0,1,1,1,1,0,0
in546,1,0,0,0,0,1,1,1,1,0,0
m12,0,0,1,0,0,1,1,1,1,1,10
m17,0,0,1,0,0,1,1,1,1,1,0
m22,0,0,1,0,0,1,1,1,1,1,10
m27,0,0,1,0,0,1,1,1,1,1,10
m32,0,0,1,0,0,1,1,1,1,1,10
m37,0,0,1,0,0,1,1,1,1,1,10
m38,0,1,0,0,0,1,1,1,1,0,0
m39,0,1,0,0,0,1,1,1,1,0,0
m40,0,1,0,0,0,1,1,1,1,0,0
m41,0,1,0,0,0,1,1,1,1,0,0
m42,0,1,0,0,0,1,1,1,1,0,0
m47,0,0,1,0,0,1,1,1,1,1,0
m50,0,0,1,0,0,1,1,1,1,1,10
m53,0,0,1,0,0,1,1,1,1,1,10
m56,0,0,1,0,0,1,1,1,1,1,10
m59,0,0,1,0,0,1,1,1,1,1,10
m62,0,0,1,0,0,1,1,1,1,1,0
m63,0,1,0,0,0,1,1,1,1,0,0
m64,0,1,0,0,0,1,1,1,1,0,0
m65,0,1,0,0,0,1,1,1,1,0,0
m66,0,1,0,0,0,1,1,1,1,0,0
m67,0,1,0,0,0,1,1,1,1,0,0
m72,0,0,1,0,0,1,1,1,1,1,0
m75,0,0,1,0,0,1,1,1,1,1,10
m78,0,0,1,0,0,1,1,1,1,1,10
m81,0,0,1,0,0,1,1,1,1,1,10
m84,0,0,1,0,0,1,1,1,1,1,10
m87,0,0,1,0,0,1,1,1,1,1,10
m88,0,1,0,0,0,1,1,1,1,0,0
m89,0,1,0,0,0,1,1,1,1,0,0
m90,0,1,0,0,0,1,1,1,1,0,0
m91,0,1,0,0,0,1,1,1,1,0,0
m92,0,1,0,0,0,1,1,1,1,0,0
m97,0,0,1,0,0,1,1,1,1,1,0
m100,0,0,1,0,0,1,1,1,1,1,10
m103,0,0,1,0,0,1,1,1,1,1,10
