id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in1,1,0,0,0,0,1,1,0,1,0,0
in2,1,0,0,0,0,0,0,0,1,0,0
in3,1,0,0,0,0,1,1,1,0,0,0
in4,1,0,0,0,0,0,1,1,0,0,0
in5,1,0,0,0,0,1,1,1,1,0,0
in6,1,0,0,0,0,1,0,0,1,0,0
in7,1,0,0,0,0,1,1,0,0,0,0
in8,1,0,0,0,0,1,0,1,0,0,0
in9,1,0,0,0,0,1,1,1,1,0,0
in10,1,0,0,0,0,0,0,1,0,0,0
in11,1,0,0,0,0,0,0,1,1,0,0
in12,1,0,0,0,0,1,0,0,1,0,0
in13,1,0,0,0,0,1,0,0,0,0,0
in14,1,0,0,0,0,1,1,1,1,0,0
in15,1,0,0,0,0,1,0,0,0,0,0
in16,1,0,0,0,0,1,1,0,1,0,0
in17,1,0,0,0,0,0,1,1,0,0,0
m18,0,1,0,0,0,1,1,1,0,0,0
m19,0,0,1,0,0,1,1,0,1,1,0
m20,0,1,0,0,0,0,1,0,0,0,0
m21,0,1,0,0,0,0,1,1,0,0,0
m22,0,0,1,0,0,1,1,1,1,1,0
m23,0,0,1,0,0,1,1,0,0,1,0
m24,0,0,1,0,0,1,1,0,1,1,0
m25,0,1,0,0,0,1,1,0,0,0,0
m26,0,0,1,0,0,0,1,0,0,1,10
m27,0,0,1,0,0,1,1,0,0,1,10
m28,0,0,1,0,0,1,1,0,0,1,10
m29,0,0,1,0,0,1,1,0,1,1,10
m30,0,0,1,0,0,0,1,1,0,1,10
m31,0,0,1,0,0,0,1,0,0,1,10
m32,0,1,0,0,0,1,0,0,1,0,0
m33,0,0,1,0,0,1,0,0,1,1,10
m34,0,0,1,0,0,1,1,1,0,1,10
m35,0,1,0,0,0,1,0,1,0,0,0
m36,0,0,1,0,0,1,1,0,1,1,0
m37,0,1,0,0,0,1,0,1,0,0,0
m38,0,0,1,0,0,1,1,0,1,1,0
m39,0,0,1,0,0,1,1,1,0,1,10
m40,0,1,0,0,0,1,0,1,0,0,0
m41,0,0,1,0,0,0,1,1,1,1,10
m42,0,0,1,0,0,1,1,1,0,1,10
m43,0,0,1,0,0,1,0,1,1,1,10
m44,0,1,0,0,0,1,0,0,1,0,0
m45,0,0,1,0,0,0,1,1,1,1,10
m46,0,0,1,0,0,1,0,0,0,1,0
m47,0,0,1,0,0,0,1,1,0,1,10
m48,0,0,1,0,0,1,1,1,1,1,10
