id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in167,1,0,0,0,1,1,1,1,1,0,0
in168,1,0,0,0,1,1,1,1,1,0,0
in169,1,0,0,0,1,1,1,1,1,0,0
in172,1,0,0,0,1,1,1,1,1,0,0
in173,1,0,0,0,1,1,1,1,1,0,0
in176,1,0,0,0,1,1,1,1,1,0,0
in177,1,0,0,0,1,1,1,1,1,0,0
in180,1,0,0,0,1,1,1,1,1,0,0
in181,1,0,0,0,1,1,1,1,1,0,0
in188,1,0,0,0,1,1,1,1,1,0,0
in190,1,0,0,0,1,1,1,1,1,0,0
in192,1,0,0,0,1,1,1,1,1,0,0
in194,1,0,0,0,1,1,1,1,1,0,0
in200,1,0,0,0,1,1,1,1,1,0,0
in202,1,0,0,0,1,1,1,1,1,0,0
in204,1,0,0,0,1,1,1,1,1,0,0
in206,1,0,0,0,1,1,1,1,1,0,0
in212,1,0,0,0,1,1,1,1,1,0,0
in214,1,0,0,0,1,1,1,1,1,0,0
in216,1,0,0,0,1,1,1,1,1,0,0
in218,1,0,0,0,1,1,1,1,1,0,0
in224,1,0,0,0,1,1,1,1,1,0,0
in227,1,0,0,0,1,1,1,1,1,0,0
in230,1,0,0,0,1,1,1,1,1,0,0
in233,1,0,0,0,1,1,1,1,1,0,0
in264,1,0,0,0,1,1,1,1,1,0,0
in267,1,0,0,0,1,1,1,1,1,0,0
in270,1,0,0,0,1,1,1,1,1,0,0
in273,1,0,0,0,1,1,1,1,1,0,0
in304,1,0,0,0,1,1,1,1,1,0,0
in307,1,0,0,0,1,1,1,1,1,0,0
in310,1,0,0,0,1,1,1,1,1,0,0
in313,1,0,0,0,1,1,1,1,1,0,0
in344,1,0,0,0,1,1,1,1,1,0,0
in346,1,0,0,0,1,1,1,1,1,0,0
in348,1,0,0,0,1,1,1,1,1,0,0
in350,1,0,0,0,1,1,1,1,1,0,0
in352,1,0,0,0,1,1,1,1,1,0,0
