id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in1,1,0,0,0,0,1,1,0,0,0,0
in2,1,0,0,0,0,0,1,1,0,0,0
in3,1,0,0,0,0,1,1,0,1,0,0
in4,1,0,0,0,0,1,0,1,0,0,0
in5,1,0,0,0,0,0,1,0,1,0,0
in6,1,0,0,0,0,1,1,0,1,0,0
in7,1,0,0,0,0,1,1,0,0,0,0
in8,1,0,0,0,0,1,0,1,0,0,0
in9,1,0,0,0,0,0,1,1,0,0,0
in10,1,0,0,0,0,0,1,0,1,0,0
in11,1,0,0,0,0,1,1,0,1,0,0
in12,1,0,0,0,0,1,0,1,0,0,0
in13,1,0,0,0,0,1,1,0,0,0,0
in14,1,0,0,0,0,1,1,1,1,0,0
in15,1,0,0,0,0,1,0,1,1,0,0
in16,1,0,0,0,0,1,1,0,1,0,0
in17,1,0,0,0,0,1,0,1,0,0,0
in18,1,0,0,0,0,0,1,0,1,0,0
in19,1,0,0,0,0,0,1,0,1,0,0
in20,1,0,0,0,0,1,0,0,1,0,0
in21,1,0,0,0,0,1,0,1,0,0,0
in22,1,0,0,0,0,1,0,1,0,0,0
in23,1,0,0,0,0,1,1,1,1,0,0
in24,1,0,0,0,0,1,1,1,0,0,0
in25,1,0,0,0,0,1,0,0,1,0,0
in26,1,0,0,0,0,0,0,1,0,0,0
in27,1,0,0,0,0,0,0,1,0,0,0
in28,1,0,0,0,0,0,1,0,0,0,0
in29,1,0,0,0,0,0,0,1,0,0,0
in30,1,0,0,0,0,1,1,1,1,0,0
m31,0,0,1,0,0,1,1,0,0,1,10
m32,0,0,1,0,0,1,0,1,0,1,0
m33,0,0,1,0,0,1,0,1,0,1,10
m34,0,1,0,0,0,1,0,1,0,0,0
m35,0,0,1,0,0,1,1,0,1,1,10
m36,0,0,1,0,0,0,1,0,0,1,0
m37,0,0,1,0,0,1,1,1,1,1,10
m38,0,0,1,0,0,1,1,1,0,1,0
m39,0,0,1,0,0,1,0,0,0,1,10
m40,0,1,0,0,0,0,1,0,0,0,0
m41,0,0,1,0,0,1,0,1,0,1,0
m42,0,0,1,0,0,0,1,0,1,1,0
m43,0,1,0,0,0,1,0,0,1,0,0
m44,0,0,1,0,0,1,1,0,1,1,0
m45,0,0,1,0,0,0,1,1,0,1,10
m46,0,1,0,0,0,1,1,1,0,0,0
m47,0,0,1,0,0,0,1,0,1,1,10
m48,0,0,1,0,0,1,1,0,0,1,0
m49,0,0,1,0,0,1,0,1,0,1,10
m50,0,1,0,0,0,1,0,0,1,0,0
m51,0,0,1,0,0,1,0,0,0,1,10
m52,0,0,1,0,0,1,1,0,0,1,10
m53,0,0,1,0,0,1,0,0,0,1,10
m54,0,0,1,0,0,0,1,1,1,1,10
m55,0,0,1,0,0,1,0,1,0,1,10
m56,0,0,1,0,0,1,1,1,1,1,10
m57,0,0,1,0,0,1,1,0,0,1,10
m58,0,0,1,0,0,1,1,0,0,1,10
m59,0,0,1,0,0,0,1,1,0,1,10
m60,0,1,0,0,0,0,1,0,1,0,0
m61,0,1,0,0,0,1,0,0,0,0,0
m62,0,1,0,0,0,1,1,1,0,0,0
m63,0,1,0,0,0,0,1,1,0,0,0
m64,0,0,1,0,0,1,1,0,0,1,0
m65,0,0,1,0,0,1,1,1,0,1,10
m66,0,0,1,0,0,0,1,0,1,1,10
m67,0,0,1,0,0,0,0,1,1,1,0
m68,0,0,1,0,0,1,1,1,1,1,0
m69,0,0,1,0,0,1,0,1,0,1,10
m70,0,0,1,0,0,0,1,0,1,1,0
m71,0,0,1,0,0,1,0,0,1,1,10
m72,0,0,1,0,0,0,1,1,0,1,10
m73,0,0,1,0,0,0,1,1,1,1,10
m74,0,0,1,0,0,0,0,1,1,1,10
m75,0,0,1,0,0,1,0,0,1,1,0
m76,0,0,1,0,0,0,0,1,1,1,10
m77,0,1,0,0,0,0,1,1,0,0,0
m78,0,0,1,0,0,0,0,1,1,1,0
m79,0,0,1,0,0,0,0,1,1,1,0
m80,0,1,0,0,0,1,1,0,0,0,0
m81,0,1,0,0,0,1,1,0,0,0,0
m82,0,0,1,0,0,1,1,1,0,1,10
m83,0,0,1,0,0,1,0,0,1,1,0
m84,0,1,0,0,0,1,0,0,1,0,0
m85,0,1,0,0,0,0,1,1,0,0,0
m86,0,1,0,0,0,0,0,0,1,0,0
m87,0,0,1,0,0,1,0,0,0,1,0
m88,0,1,0,0,0,1,1,1,1,0,0
m89,0,0,1,0,0,0,0,1,1,1,10
m90,0,0,1,0,0,0,0,1,1,1,0
m91,0,0,1,0,0,0,1,0,1,1,10
m92,0,0,1,0,0,1,0,0,1,1,10
m93,0,0,1,0,0,0,1,0,0,1,0
m94,0,0,1,0,0,0,0,1,1,1,10
m95,0,0,1,0,0,0,0,1,1,1,0
m96,0,0,1,0,0,0,0,1,0,1,10
m97,0,0,1,0,0,1,0,0,1,1,10
m98,0,0,1,0,0,0,1,1,0,1,10
m99,0,0,1,0,0,1,0,0,0,1,10
m100,0,0,1,0,0,0,1,0,0,1,10
m101,0,0,1,0,0,0,1,1,0,1,0
m102,0,0,1,0,0,0,1,1,1,1,10
m103,0,0,1,0,0,0,1,1,0,1,10
m104,0,1,0,0,0,0,0,0,1,0,0
m105,0,0,1,0,0,1,0,0,0,1,10
m106,0,0,1,0,0,1,0,1,1,1,0
m107,0,0,1,0,0,0,1,0,1,1,10
m108,0,0,1,0,0,0,1,0,1,1,10
m109,0,1,0,0,0,0,1,1,1,0,0
m110,0,0,1,0,0,1,1,1,0,1,0
m111,0,1,0,0,0,1,0,1,1,0,0
m112,0,1,0,0,0,1,0,1,1,0,0
m113,0,0,1,0,0,1,0,1,0,1,0
m114,0,0,1,0,0,1,0,0,1,1,10
m115,0,0,1,0,0,0,0,1,1,1,0
m116,0,0,1,0,0,0,1,0,0,1,10
m117,0,0,1,0,0,1,0,0,1,1,10
m118,0,0,1,0,0,0,1,1,1,1,10
m119,0,0,1,0,0,1,1,1,0,1,10
m120,0,0,1,0,0,0,0,0,1,1,0
m121,0,1,0,0,0,1,0,0,1,0,0
m122,0,0,1,0,0,1,0,0,1,1,10
m123,0,0,1,0,0,1,0,1,0,1,10
m124,0,0,1,0,0,1,0,0,1,1,10
m125,0,0,1,0,0,0,1,1,1,1,10
m126,0,0,1,0,0,1,1,1,0,1,10
m127,0,0,1,0,0,0,0,1,0,1,10
m128,0,0,1,0,0,1,1,0,1,1,10
m129,0,0,1,0,0,0,1,0,1,1,10
m130,0,0,1,0,0,0,1,1,0,1,10
m131,0,0,1,0,0,1,0,0,0,1,0
m132,0,0,1,0,0,1,1,0,0,1,10
m133,0,0,1,0,0,0,1,0,1,1,10
m134,0,1,0,0,0,0,1,1,0,0,0
m135,0,0,1,0,0,0,0,1,1,1,10
m136,0,1,0,0,0,0,1,1,0,0,0
m137,0,0,1,0,0,0,1,0,1,1,0
m138,0,0,1,0,0,0,1,1,0,1,0
m139,0,0,1,0,0,1,1,0,0,1,10
m140,0,0,1,0,0,0,1,1,1,1,10
m141,0,0,1,0,0,0,1,0,0,1,0
m142,0,0,1,0,0,1,0,0,1,1,10
m143,0,0,1,0,0,1,0,1,1,1,0
m144,0,0,1,0,0,1,1,0,1,1,10
m145,0,0,1,0,0,1,1,0,1,1,0
m146,0,0,1,0,0,1,1,0,1,1,10
m147,0,0,1,0,0,1,1,1,1,1,0
m148,0,0,1,0,0,1,0,1,1,1,10
m149,0,0,1,0,0,1,1,0,0,1,10
m150,0,0,1,0,0,0,1,0,1,1,10
m151,0,0,1,0,0,1,0,0,0,1,10
m152,0,0,1,0,0,1,0,0,0,1,10
m153,0,1,0,0,0,1,1,1,0,0,0
m154,0,0,1,0,0,0,0,1,1,1,10
m155,0,0,1,0,0,0,0,1,1,1,10
m156,0,0,1,0,0,1,0,0,1,1,10
m157,0,0,1,0,0,1,0,1,0,1,10
m158,0,0,1,0,0,1,0,0,1,1,0
m159,0,1,0,0,0,1,0,1,1,0,0
m160,0,0,1,0,0,1,0,1,0,1,10
m161,0,0,1,0,0,0,0,1,0,1,0
m162,0,0,1,0,0,0,1,0,0,1,0
m163,0,0,1,0,0,0,0,1,1,1,10
m164,0,0,1,0,0,0,0,1,1,1,0
m165,0,0,1,0,0,0,0,1,0,1,10
m166,0,0,1,0,0,1,1,0,1,1,10
m167,0,0,1,0,0,1,0,0,0,1,10
m168,0,0,1,0,0,1,0,1,0,1,10
m169,0,0,1,0,0,1,1,1,0,1,0
m170,0,0,1,0,0,0,1,0,1,1,10
m171,0,0,1,0,0,0,0,1,0,1,10
m172,0,0,1,0,0,1,0,0,0,1,0
m173,0,1,0,0,0,0,1,1,1,0,0
m174,0,0,1,0,0,1,1,1,0,1,0
m175,0,0,1,0,0,0,1,0,1,1,0
m176,0,0,1,0,0,1,1,1,1,1,10
