id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10
in1,1,0,0,0,0,1,0,1,1,0,0
in2,1,0,0,0,0,0,1,1,0,0,0
in3,1,0,0,0,0,1,0,1,1,0,0
in4,1,0,0,0,0,1,0,0,1,0,0
in5,1,0,0,0,0,1,1,1,0,0,0
m6,0,0,1,0,0,1,0,1,1,1,10
m7,0,0,1,0,0,1,0,1,1,1,10
m8,0,0,1,0,0,1,0,1,1,1,0
m9,0,0,1,0,0,1,0,0,1,1,10
m10,0,0,1,0,0,1,0,0,1,1,10
m11,0,0,1,0,0,0,1,1,0,1,0
m12,0,0,1,0,0,1,1,0,1,1,10
m13,0,0,1,0,0,1,0,0,1,1,10
m14,0,0,1,0,0,1,1,0,1,1,0
m15,0,0,1,0,0,0,1,1,0,1,10
m16,0,0,1,0,0,1,1,1,0,1,10
m17,0,1,0,0,0,1,0,1,1,0,0
m18,0,1,0,0,0,1,0,0,0,0,0
m19,0,0,1,0,0,1,0,0,1,1,0
m20,0,1,0,0,0,1,0,0,0,0,0
m21,0,0,1,0,0,1,1,0,0,1,0
m22,0,0,1,0,0,1,1,1,0,1,0
m23,0,0,1,0,0,1,1,1,1,1,10
m24,0,1,0,0,0,0,1,0,1,0,0
m25,0,0,1,0,0,1,1,0,1,1,0
m26,0,0,1,0,0,1,0,0,1,1,0
m27,0,0,1,0,0,0,1,1,0,1,0
m28,0,1,0,0,0,1,1,0,0,0,0
m29,0,0,1,0,0,1,0,1,0,1,10
m30,0,0,1,0,0,1,1,0,1,1,10
m31,0,0,1,0,0,0,1,0,1,1,0
m32,0,0,1,0,0,0,1,0,1,1,10
m33,0,0,1,0,0,1,0,1,0,1,10
m34,0,0,1,0,0,1,1,1,0,1,0
m35,0,1,0,0,0,0,1,0,0,0,0
m36,0,1,0,0,0,0,0,1,1,0,0
m37,0,0,1,0,0,1,1,1,0,1,10
m38,0,0,1,0,0,1,0,0,0,1,10
m39,0,0,1,0,0,1,0,0,0,1,10
m40,0,0,1,0,0,0,1,1,0,1,10
m41,0,0,1,0,0,0,1,1,0,1,10
m42,0,0,1,0,0,1,0,1,0,1,10
m43,0,1,0,0,0,1,0,0,1,0,0
m44,0,0,1,0,0,1,1,0,0,1,0
m45,0,0,1,0,0,1,0,0,0,1,0
m46,0,0,1,0,0,1,0,0,0,1,10
m47,0,0,1,0,0,0,1,0,1,1,10
m48,0,0,1,0,0,1,0,1,0,1,10
m49,0,1,0,0,0,1,0,1,1,0,0
m50,0,0,1,0,0,1,0,1,0,1,0
m51,0,0,1,0,0,1,0,0,1,1,10
m52,0,1,0,0,0,0,1,1,1,0,0
m53,0,1,0,0,0,0,1,1,0,0,0
m54,0,0,1,0,0,1,1,0,0,1,10
m55,0,0,1,0,0,1,0,0,0,1,0
m56,0,1,0,0,0,1,1,0,0,0,0
m57,0,0,1,0,0,1,0,1,1,1,10
m58,0,0,1,0,0,0,1,0,0,1,10
m59,0,0,1,0,0,0,1,0,1,1,10
m60,0,0,1,0,0,0,1,1,1,1,0
m61,0,0,1,0,0,0,0,0,1,1,10
m62,0,0,1,0,0,0,1,0,1,1,0
m63,0,0,1,0,0,0,1,0,0,1,0
o64,0,0,0,1,0,0,0,0,0,0,0
o65,0,0,0,1,0,0,0,0,0,0,0
o66,0,0,0,1,0,0,0,0,0,0,0
o67,0,0,0,1,0,0,0,0,0,0,0
o68,0,0,0,1,0,0,0,0,0,0,0
o69,0,0,0,1,0,0,0,0,0,0,0
o70,0,0,0,1,0,0,0,0,0,0,0
o71,0,0,0,1,0,0,0,0,0,0,0
